FDATE,CDATE,DCN,SEQNUM,FORMTYPE,PERSONID,OWNER,SECID,TICKER,CUSIP6,CUSIP2,CNAME,ROLECODE1,ROLECODE2,ROLECODE3,ROLECODE4,TRANCODE,ACQDISP,TRANDATE,TPRICE,OWNERSHIP,SHARES,SHARESHELD,AMEND,SECDATE,SIGDATE,MAINTDATE,CLEANSE,TRANCODE_AR,ACQDISP_AR,TPRICE_AR,TRANDATE_AR,OPTIONSELL,SECTITLE,SHARES_ADJ,SHARESHELD_ADJ,TPRICE_ADJ,ADDRESS1,ADDRESS2,CITY,STATE,ZIPCODE,COUNTRY,PHONE,CNUM,SECTOR,INDUSTRY,CEO_INDEX,GOOGLE_TRENDS_KEY,SVI,SVI_DATE
2016/09/05,2005/12/03,051242398,6,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.60,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.60,2005/12/01,N,COM,800.0000,,8.1500,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,7,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.62,I,300.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.62,2005/12/01,N,COM,1200.0000,,8.1550,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,8,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.64,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.64,2005/12/01,N,COM,800.0000,,8.1600,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,9,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.66,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.66,2005/12/01,N,COM,800.0000,,8.1650,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,10,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.68,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.68,2005/12/01,N,COM,800.0000,,8.1700,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,11,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.69,I,400.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.69,2005/12/01,N,COM,1600.0000,,8.1725,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,12,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.70,I,300.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.70,2005/12/01,N,COM,1200.0000,,8.1750,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,13,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.71,I,100.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.71,2005/12/01,N,COM,400.0000,,8.1775,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,14,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.72,I,500.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.72,2005/12/01,N,COM,2000.0000,,8.1800,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,15,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.73,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.73,2005/12/01,N,COM,800.0000,,8.1825,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,16,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.76,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.76,2005/12/01,N,COM,800.0000,,8.1900,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,17,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.77,I,600.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.77,2005/12/01,N,COM,2400.0000,,8.1925,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,18,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.78,I,100.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.78,2005/12/01,N,COM,400.0000,,8.1950,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,19,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.79,I,500.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.79,2005/12/01,N,COM,2000.0000,,8.1975,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,20,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.80,I,600.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.80,2005/12/01,N,COM,2400.0000,,8.2000,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,21,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.81,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.81,2005/12/01,N,COM,800.0000,,8.2025,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,22,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.84,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.84,2005/12/01,N,COM,800.0000,,8.2100,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,23,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.85,I,700.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.85,2005/12/01,N,COM,2800.0000,,8.2125,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,24,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.86,I,700.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.86,2005/12/01,N,COM,2800.0000,,8.2150,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,25,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.87,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.87,2005/12/01,N,COM,800.0000,,8.2175,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,26,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.88,I,200.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.88,2005/12/01,N,COM,800.0000,,8.2200,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,27,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.89,I,600.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.89,2005/12/01,N,COM,2400.0000,,8.2225,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,28,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.90,I,300.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.90,2005/12/01,N,COM,1200.0000,,8.2250,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,29,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.92,I,400.0000,,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.92,2005/12/01,N,COM,1600.0000,,8.2300,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/03,051242398,30,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/01,32.93,I,200.0000,24736000.0000,,2005/12/02,2005/12/01,2016/09/01,R,S,D,32.93,2005/12/01,N,COM,800.0000,98944000.0000,8.2325,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/03/10,2005/12/03,051242424,1,4,11274,MUSSALLEM MICHAEL A,25564,EW,28176E,10,EDWARDS LIFESCIENCES CORP,CEO,CB,OD,,8,,2005/12/02,,I,,32594.0000,,2005/12/02,2005/12/02,2016/03/08,Y,,,,2005/12/02,,COM,,130376.0000,,1 EDWARDS WAY,,IRVINE,CA,92614,,,E340850000,02,02,168,Michael A Mussallem,0,2005-12-01
2016/03/10,2005/12/03,051242424,2,4,11274,MUSSALLEM MICHAEL A,25564,EW,28176E,10,EDWARDS LIFESCIENCES CORP,CEO,CB,OD,,M,A,2005/12/01,13.88,D,9000.0000,,,2005/12/02,2005/12/02,2016/03/08,R,M,A,13.88,2005/12/01,,COM,36000.0000,,3.4700,1 EDWARDS WAY,,IRVINE,CA,92614,,,E340850000,02,02,168,Michael A Mussallem,0,2005-12-01
2016/03/10,2005/12/03,051242424,3,4,11274,MUSSALLEM MICHAEL A,25564,EW,28176E,10,EDWARDS LIFESCIENCES CORP,CEO,CB,OD,,S,D,2005/12/02,39.93,D,9000.0000,66256.0000,,2005/12/02,2005/12/02,2016/03/08,R,S,D,39.93,2005/12/02,A,COM,36000.0000,265024.0000,9.9825,1 EDWARDS WAY,,IRVINE,CA,92614,,,E340850000,02,02,168,Michael A Mussallem,0,2005-12-01
2007/08/17,2005/12/07,051244287,1,4,12096175,HOGAN JOSEPH C,8989,TIII,872479,20,TII NETWORK TECHNOLOGIES INC,D,,,,8,,2005/12/01,,D,,80.0000,,2005/12/05,2005/12/01,2005/12/07,Y,,,,2005/12/01,,COM,,80.0000,,1385 AKRON ST,,COPIAGUE,NY,11726,,,T516399704,08,10,23,Joseph M. Hogan,0,2005-12-01
2015/12/15,2005/12/06,051244538,1,4,12025849,NEIDORFF MICHAEL F,27386,CNC,15135B,10,CENTENE CORP,CEO,P,CB,OD,S,D,2005/12/01,25.06,D,40000.0000,1493880.0000,,2005/12/05,2005/12/05,2015/12/13,R,S,D,25.06,2005/12/01,N,COM,80000.0000,2987760.0000,12.5300,7711 CARONDELET AVE,STE 800,ST LOUIS,MO,63105,,,C200552450,02,03,99,Michael F. Neidorff,0,2005-12-01
2010/01/11,2005/12/06,051244680,1,4,16101731,JOHNSON RICHARD J,7109,PNC,693475,10,PNC FINANCIAL SERVICES GROUP INC,CFO,O,,,J,A,2005/10/24,57.99,D,86.0000,,,2005/12/05,2005/12/05,2010/01/08,R,J,A,57.99,2005/10/24,,COM,86.0000,,57.9900,249 FIFTH AVE,,PITTSBURGH,PA,152222707,,,P999780121,01,04,201,Richard A. Johnson,6,2005-10-01
2010/01/11,2005/12/06,051244680,2,4,16101731,JOHNSON RICHARD J,7109,PNC,693475,10,PNC FINANCIAL SERVICES GROUP INC,CFO,O,,,F,D,2005/12/02,64.40,D,383.0000,13091.0000,,2005/12/05,2005/12/05,2010/01/08,R,F,D,64.40,2005/12/02,N,COM,383.0000,13091.0000,64.4000,249 FIFTH AVE,,PITTSBURGH,PA,152222707,,,P999780121,01,04,201,Richard A. Johnson,6,2005-12-01
2010/01/11,2005/12/06,051244680,3,4,16101731,JOHNSON RICHARD J,7109,PNC,693475,10,PNC FINANCIAL SERVICES GROUP INC,CFO,O,,,J,A,2005/09/30,,I,21.0000,,,2005/12/05,2005/12/05,2010/01/08,R,J,A,,2005/09/30,,COM,21.0000,,,249 FIFTH AVE,,PITTSBURGH,PA,152222707,,,P999780121,01,04,201,Richard A. Johnson,0,2005-09-01
2010/01/11,2005/12/06,051244680,4,4,16101731,JOHNSON RICHARD J,7109,PNC,693475,10,PNC FINANCIAL SERVICES GROUP INC,CFO,O,,,J,A,2005/10/24,57.99,I,4.0000,459.0000,,2005/12/05,2005/12/05,2010/01/08,R,J,A,57.99,2005/10/24,,COM,4.0000,459.0000,57.9900,249 FIFTH AVE,,PITTSBURGH,PA,152222707,,,P999780121,01,04,201,Richard A. Johnson,6,2005-10-01
2017/02/27,2005/12/06,051244771,1,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,G,D,2005/11/28,,D,37180.0000,,,2005/12/05,2005/11/30,2017/02/23,R,G,D,,2005/11/28,,COM A,111540.0000,,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2017/02/27,2005/12/06,051244771,2,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,G,D,2005/11/28,,D,74200.0000,259618.0000,,2005/12/05,2005/11/30,2017/02/23,R,G,D,,2005/11/28,,COM A,222600.0000,778854.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2017/02/27,2005/12/06,051244771,3,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,8,,2005/11/30,,I,,41132.5000,,2005/12/05,2005/11/30,2017/02/23,Y,,,,2005/11/30,,COM A,,123397.5000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2017/02/27,2005/12/06,051244771,4,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,8,,2005/11/30,,I,,160.0000,,2005/12/05,2005/11/30,2017/02/23,Y,,,,2005/11/30,,COM A,,480.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2017/02/27,2005/12/06,051244771,5,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,8,,2005/11/30,,I,,2408640.0000,,2005/12/05,2005/11/30,2017/02/23,Y,,,,2005/11/30,,COM A,,7225920.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2017/02/27,2005/12/06,051244771,6,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,8,,2005/11/30,,I,,2712.0000,,2005/12/05,2005/11/30,2017/02/23,Y,,,,2005/11/30,,COM A,,8136.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2017/02/27,2005/12/06,051244771,7,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,CB,OD,8,,2005/11/30,,I,,122163.0000,,2005/12/05,2005/11/30,2017/02/23,Y,,,,2005/11/30,,COM A,,366489.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,38,2005-11-01
2016/09/05,2005/12/06,051245596,1,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.25,I,200.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.25,2005/12/02,N,COM,800.0000,,7.8125,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,2,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.26,I,100.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.26,2005/12/02,N,COM,400.0000,,7.8150,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,3,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.31,I,200.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.31,2005/12/02,N,COM,800.0000,,7.8275,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,4,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.40,I,200.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.40,2005/12/02,N,COM,800.0000,,7.8500,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,5,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.42,I,300.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.42,2005/12/02,N,COM,1200.0000,,7.8550,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,6,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.43,I,200.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.43,2005/12/02,N,COM,800.0000,,7.8575,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,7,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.45,I,200.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.45,2005/12/02,N,COM,800.0000,,7.8625,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,8,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.50,I,100.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.50,2005/12/02,N,COM,400.0000,,7.8750,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,9,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.51,I,500.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.51,2005/12/02,N,COM,2000.0000,,7.8775,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,10,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.53,I,700.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.53,2005/12/02,N,COM,2800.0000,,7.8825,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,11,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.54,I,200.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.54,2005/12/02,N,COM,800.0000,,7.8850,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,12,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.55,I,600.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.55,2005/12/02,N,COM,2400.0000,,7.8875,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,13,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.56,I,600.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.56,2005/12/02,N,COM,2400.0000,,7.8900,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,14,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.57,I,300.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.57,2005/12/02,N,COM,1200.0000,,7.8925,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,15,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.58,I,500.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.58,2005/12/02,N,COM,2000.0000,,7.8950,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,16,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.59,I,900.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.59,2005/12/02,N,COM,3600.0000,,7.8975,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,17,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.60,I,900.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.60,2005/12/02,N,COM,3600.0000,,7.9000,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,18,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.61,I,1400.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.61,2005/12/02,N,COM,5600.0000,,7.9025,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,19,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.62,I,300.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.62,2005/12/02,N,COM,1200.0000,,7.9050,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,20,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.63,I,300.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.63,2005/12/02,N,COM,1200.0000,,7.9075,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
2016/09/05,2005/12/06,051245596,21,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/12/02,31.64,I,600.0000,,,2005/12/05,2005/12/02,2016/09/01,R,S,D,31.64,2005/12/02,N,COM,2400.0000,,7.9100,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,4,2005-12-01
